City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,matale,7.4721,80.6234,73.81,86,90,4.52,LK,1686521409
288,san quintin,30.4833,-115.95,67.15,64,8,14.25,MX,1686521410
289,san angelo,31.4638,-100.437,103.1,26,0,11.01,US,1686520878
290,gravdal,68.1214,13.5031,42.69,93,0,4.61,NO,1686521410
291,thinadhoo,0.5333,72.9333,83.08,74,84,8.95,MV,1686521411
292,mahon,39.8885,4.2658,70.36,100,20,6.91,ES,1686521411
293,yining,29.0361,114.5636,71.37,79,100,1.68,CN,1686521411
294,moerai,-22.4333,-151.3333,74.64,71,0,6.26,PF,1686521412
295,san patricio,28.017,-97.5169,101.12,46,0,19.95,US,1686521323
296,kruisfontein,-34.0033,24.7314,54.28,61,99,7.7,ZA,1686521283
297,aklavik,68.2191,-135.0107,58.89,43,29,18.48,CA,1686521413
298,okha,53.5739,142.9478,45.82,88,97,5.93,RU,1686521330
299,vanimo,-2.6741,141.3028,79.2,85,100,5.7,PG,1686521160
300,quelimane,-17.8786,36.8883,70.03,90,0,4.16,MZ,1686521414
301,kichera,55.9375,110.0997,61.07,85,100,3.85,RU,1686521414
302,bud,39.447,-86.1758,65.75,95,100,16.49,US,1686521415
303,ilulissat,69.2167,-51.1,37.42,87,75,9.22,GL,1686521415
304,killybegs,54.6333,-8.45,61.65,89,82,2.13,IE,1686521415
305,murmashi,68.8154,32.8115,57.61,58,0,2.24,RU,1686521415
306,ipameri,-17.7219,-48.1597,71.69,47,2,3.38,BR,1686521416
307,gat,31.61,34.7642,70.81,100,3,2.13,IL,1686521416
308,petukhovo,55.0692,67.9019,50.85,60,100,8.46,RU,1686521416
309,horlivka,48.347,38.0542,53.83,95,88,12.26,UA,1686521416
310,la ronge,55.1001,-105.2842,81.3,32,57,8.39,CA,1686521417
311,maumere,-8.6199,122.2111,76.78,80,60,5.95,ID,1686521417
312,narrabri,-30.3167,149.7833,54.66,69,100,4.12,AU,1686521417
313,padang,-0.9492,100.3543,77.45,86,73,3.36,ID,1686521417
314,chalisgaon,20.4667,75.0167,86.34,48,30,7.23,IN,1686521418
315,lata,40.1629,-8.3327,62.92,90,100,0.65,PT,1686521418
316,ancud,-41.8697,-73.8203,46.22,81,75,2.77,CL,1686521418
317,khani,41.9563,42.9566,62.17,83,31,3.94,GE,1686521419
318,atar,20.5169,-13.0499,92.73,20,3,10.09,MR,1686521419
319,tadine,-21.55,167.8833,72.0,52,82,11.07,NC,1686521178
320,aktau,43.65,51.2,75.78,25,85,15.43,KZ,1686521419
321,daru,-9.0763,143.2092,77.94,87,100,16.71,PG,1686521391
322,mar del plata,-38.0023,-57.5575,43.09,66,0,5.75,AR,1686521420
323,ntungamo,-0.8833,29.65,65.44,78,95,2.82,UG,1686521420
324,micheweni,-4.9667,39.8333,76.14,78,13,10.2,TZ,1686521421
325,lufilufi,-13.8745,-171.5986,82.38,78,40,17.18,WS,1686521421
326,igarka,67.4667,86.5833,51.85,50,100,22.24,RU,1686521421
327,coari,-4.085,-63.1414,80.02,84,27,3.47,BR,1686521421
328,dunyapur,29.7995,71.7196,98.19,25,0,10.38,PK,1686521422
329,adrar,20.5022,-10.0711,88.54,19,11,12.57,MR,1686521422
330,anadyr,64.75,177.4833,41.5,86,75,11.18,RU,1686521422
331,mayumba,-3.432,10.6554,74.17,92,98,6.11,GA,1686521422
332,yar-sale,66.8333,70.8333,44.74,89,95,11.77,RU,1686521423
333,verkhnyaya inta,65.9811,60.3094,30.9,87,13,10.65,RU,1686521423
334,sembe,1.6481,14.5806,71.6,96,30,2.73,CG,1686521423
335,iqaluit,63.7506,-68.5145,37.13,74,75,16.11,CA,1686521424
336,saint-pierre,-21.3393,55.4781,71.28,68,0,5.75,RE,1686521424
337,port hedland,-20.3167,118.5667,62.65,67,0,8.05,AU,1686521425
338,martan-chu,43.0637,45.5622,66.09,85,90,4.54,RU,1686521425
339,nisia floresta,-6.0911,-35.2086,76.01,94,23,6.96,BR,1686521425
340,kavaratti,10.5669,72.642,85.08,76,74,23.42,IN,1686521426
341,khasan,42.4308,130.6434,56.95,97,100,4.07,RU,1686521427
